KEY,ENTITY,D0,D1,D2,D3,D4,D5,D6,D7,REFERENCES
987,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,32.50000000000002800,,,,,[]
988,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,3.664926647772861800E-015,,,,,[]
989,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,12.49999999999999100,,,,,[]
990,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,-3.664926647772861800E-015,,,,,[]
991,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,17.49999999999997900,,,,,[]
992,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
993,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
994,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,37.49999999999997900,,,,,[]
995,DIRECTION,'NONE',0.7071067811865441300,0.7071067811865507900,-2.591494485191460300E-015,,,,,[]
996,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,37.49999999999997900,,,,,[]
997,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
998,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
999,CARTESIAN_POINT,'NONE',-21.99999999999994000,21.25000000000005700,32.50000000000002800,,,,,[]
1000,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1001,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1002,CARTESIAN_POINT,'NONE',-15.00000000000000000,21.24999999999999600,55.00000000000000000,,,,,[]
1003,DIRECTION,'NONE',0.0000000000000000000,1.000000000000000000,0.0000000000000000000,,,,,[]
1004,CARTESIAN_POINT,'NONE',-22.00000000000003900,21.24999999999995700,22.49999999999996800,,,,,[]
1005,DIRECTION,'NONE',0.7071067811865441300,0.7071067811865507900,2.591494485191460300E-015,,,,,[]
1006,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,22.49999999999997200,,,,,[]
1007,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,3.664926647772861800E-015,,,,,[]
1008,CARTESIAN_POINT,'NONE',25.00000000000000000,-27.75000000000000400,0.0000000000000000000,,,,,[]
1009,DIRECTION,'NONE',1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1010,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,42.50000000000000700,,,,,[]
1011,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,-3.664926647772861800E-015,,,,,[]
1012,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1013,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1014,DIRECTION,'NONE',-0.7071067811865441300,-0.7071067811865507900,2.591494485191460300E-015,,,,,[]
1015,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,17.49999999999997900,,,,,[]
1016,CARTESIAN_POINT,'NONE',-22.00000000000002100,21.24999999999997500,12.49999999999998800,,,,,[]
1017,DIRECTION,'NONE',-0.7071067811865441300,-0.7071067811865507900,-2.591494485191460300E-015,,,,,[]
1018,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,37.49999999999997900,,,,,[]
1019,CARTESIAN_POINT,'NONE',-21.21335182349478600,-1.181490479189830400,12.49999999999999100,,,,,[]
1020,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1021,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1022,CARTESIAN_POINT,'NONE',-46.99999999999994300,7.250000000000262900,55.00000000000000000,,,,,[]
1023,DIRECTION,'NONE',0.7071067811865441300,-0.7071067811865507900,-0.0000000000000000000,,,,,[]
1024,CARTESIAN_POINT,'NONE',-15.00000000000000000,-24.74999999999997500,55.00100000000000500,,,,,[]
1025,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1026,CARTESIAN_POINT,'NONE',26.50000000000000400,-24.75000000000000000,0.0000000000000000000,,,,,[]
1027,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1028,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1029,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,49.00000000000000700,,,,,[]
1030,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
1031,CARTESIAN_POINT,'NONE',-22.00000000000000000,-11.75000000000000400,55.00100000000000500,,,,,[]
1032,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
1033,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,35.39999999999997700,,,,,[]
1034,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1035,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1036,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,17.49999999999997900,,,,,[]
1037,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1038,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1039,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,49.00000000000000700,,,,,[]
1040,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1041,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1042,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,35.00000000000000000,,,,,[]
1043,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1044,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1045,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,35.00000000000000000,,,,,[]
1046,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1047,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1048,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,35.00000000000000000,,,,,[]
1049,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
1050,CARTESIAN_POINT,'NONE',-21.21335182349478600,-1.181490479189830400,22.49999999999997200,,,,,[]
1051,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1052,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1053,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,49.00000000000000700,,,,,[]
1054,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1055,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1056,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,35.00000000000000000,,,,,[]
1057,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
1058,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,35.00000000000000000,,,,,[]
1059,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1060,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1061,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,17.49999999999997900,,,,,[]
1062,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1063,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,17.49999999999997900,,,,,[]
1064,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1065,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1066,CARTESIAN_POINT,'NONE',-21.21335182349478600,-1.181490479189830400,42.50000000000000700,,,,,[]
1067,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1068,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1069,CARTESIAN_POINT,'NONE',26.50000000000000400,-11.75000000000000400,0.0000000000000000000,,,,,[]
1070,DIRECTION,'NONE',0.0000000000000000000,-1.261617073437678000E-016,1.000000000000000000,,,,,[]
1071,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1072,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1073,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,49.00000000000000700,,,,,[]
1074,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1075,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1076,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,35.00000000000000000,,,,,[]
1077,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1078,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1079,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,15.39999999999997900,,,,,[]
1080,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
1081,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,31.70000000000000600,,,,,[]
1082,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1083,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,34.99999999999998600,,,,,[]
1084,DIRECTION,'NONE',1.049727191138618400E-016,0.5150380749100544900,-0.8571673007021121100,,,,,[]
1085,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,40.50000000000000000,,,,,[]
1086,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,19.59999999999997700,,,,,[]
1087,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1088,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,49.00000000000000700,,,,,[]
1089,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1090,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,35.00000000000000000,,,,,[]
1091,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1092,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1093,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,35.00000000000000000,,,,,[]
1094,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1095,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,38.29999999999999700,,,,,[]
1096,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1097,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,19.59999999999997700,,,,,[]
1098,DIRECTION,'NONE',0.0000000000000000000,0.5150380749100544900,0.8571673007021121100,,,,,[]
1099,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1100,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1101,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,54.50000000000000700,,,,,[]
1102,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1103,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1104,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1105,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,37.49999999999997900,,,,,[]
1106,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,14.99999999999998000,,,,,[]
1107,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1108,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,49.00000000000000700,,,,,[]
1109,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,17.49999999999997900,,,,,[]
1110,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1111,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1112,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,29.50000000000000700,,,,,[]
1113,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1114,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,45.70000000000001000,,,,,[]
1115,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1116,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,52.30000000000000400,,,,,[]
1117,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1118,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1119,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1120,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1121,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1122,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,17.49999999999997900,,,,,[]
1123,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,43.50000000000001400,,,,,[]
1124,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1125,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,37.49999999999997900,,,,,[]
1126,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,49.00000000000000700,,,,,[]
1127,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1128,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1129,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,19.99999999999997500,,,,,[]
1130,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1131,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,15.39999999999997900,,,,,[]
1132,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1133,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,49.00000000000000700,,,,,[]
1134,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1135,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1136,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1137,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1139,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1140,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1141,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1144,CARTESIAN_POINT,'NONE',0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1145,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1146,APPLICATION_CONTEXT,'configurationcontrolled3ddesignsofmechanicalpartsandassemblies',,,,,,,,[]
1147,APPLICATION_PROTOCOL_DEFINITION,'internationalstandard','config_control_design',1994,1146,,,,,['1146']
1148,MECHANICAL_CONTEXT,'NONE',1146,'mechanical',,,,,,['1146']
1149,PERSON_AND_ORGANIZATION_ROLE,'design_owner',,,,,,,,[]
1150,APPLICATION_CONTEXT,'configurationcontrolled3ddesignsofmechanicalpartsandassemblies',,,,,,,,[]
1151,APPLICATION_PROTOCOL_DEFINITION,'internationalstandard','config_control_design',1994,1150,,,,,['1150']
1152,APPROVAL_STATUS,'not_yet_approved',,,,,,,,[]
1153,APPROVAL_ROLE,'',,,,,,,,[]
1154,PERSON_AND_ORGANIZATION_ROLE,'creator',,,,,,,,[]
1155,DATE_TIME_ROLE,'creation_date',,,,,,,,[]
1156,APPROVAL_STATUS,'not_yet_approved',,,,,,,,[]
1157,APPROVAL_ROLE,'',,,,,,,,[]
1158,PERSON_AND_ORGANIZATION_ROLE,'creator',,,,,,,,[]
1159,PERSON_AND_ORGANIZATION_ROLE,'design_supplier',,,,,,,,[]
1160,SECURITY_CLASSIFICATION_LEVEL,'unclassified',,,,,,,,[]
1161,PERSON_AND_ORGANIZATION_ROLE,'classification_officer',,,,,,,,[]
1162,DATE_TIME_ROLE,'classification_date',,,,,,,,[]
1163,APPROVAL_STATUS,'not_yet_approved',,,,,,,,[]
1164,APPROVAL_ROLE,'',,,,,,,,[]
1165,CARTESIAN_POINT,'NONE',-25.00000000000000000,-27.75000000000000400,0.0000000000000000000,,,,,[]
1166,CIRCLE,'NONE',1395,18.50000000000004300,,,,,,['1395']
1167,LINE,'NONE',1185,821,,,,,,"['1185', '821']"
1168,CARTESIAN_POINT,'NONE',0.0000000000000000000,4.249999999999996400,0.0000000000000000000,,,,,[]
1169,CARTESIAN_POINT,'NONE',-22.00000000000000000,-11.75000000000000400,0.0000000000000000000,,,,,[]
1170,CARTESIAN_POINT,'NONE',-11.99999999999999600,-27.75000000000000400,0.0000000000000000000,,,,,[]
1171,DIRECTION,'NONE',-0.7071067811865441300,0.7071067811865507900,-0.0000000000000000000,,,,,[]
1172,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1173,DIRECTION,'NONE',0.0000000000000000000,-1.000000000000000000,0.0000000000000000000,,,,,[]
1174,CARTESIAN_POINT,'NONE',-15.00000000000000000,-27.75000000000000400,0.0000000000000000000,,,,,[]
1175,DIRECTION,'NONE',0.7071067811865441300,-0.7071067811865507900,-0.0000000000000000000,,,,,[]
1176,CARTESIAN_POINT,'NONE',25.00100000000000100,3.929999999999993500,55.00000000000000700,,,,,[]
1177,CARTESIAN_POINT,'NONE',25.00000000000000000,29.25000000000000000,55.00000000000000000,,,,,[]
1178,CARTESIAN_POINT,'NONE',-43.99999999999998600,10.25000000000019000,55.00000000000000000,,,,,[]
1179,CARTESIAN_POINT,'NONE',-25.00000000000000000,3.929999999999993500,6.417291809229281400E-016,,,,,[]
1180,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,55.00000000000000000,,,,,[]
1181,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1182,DIRECTION,'NONE',0.7071067811865507900,0.7071067811865441300,0.0000000000000000000,,,,,[]
1183,DIRECTION,'NONE',0.0000000000000000000,-0.0000000000000000000,1.000000000000000000,,,,,[]
1184,CARTESIAN_POINT,'NONE',27.74999999999976200,-23.50000000000025600,55.00000000000000000,,,,,[]
1185,CARTESIAN_POINT,'NONE',-21.21335182349478600,-1.181490479189830400,32.50000000000002800,,,,,[]
1186,CARTESIAN_POINT,'NONE',-25.00000000000000000,-8.749999999999973400,55.00000000000000000,,,,,[]
1187,CARTESIAN_POINT,'NONE',25.00000000000000000,-27.75000000000000400,55.00000000000000000,,,,,[]
1188,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1189,DIRECTION,'NONE',0.0000000000000000000,1.000000000000000000,0.0000000000000000000,,,,,[]
1190,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1191,DIRECTION,'NONE',-0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
1192,CARTESIAN_POINT,'NONE',0.0000000000000000000,4.249999999999996400,55.00000000000000000,,,,,[]
1193,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1194,CARTESIAN_POINT,'NONE',-25.00000000000000000,-27.75000000000000400,0.0000000000000000000,,,,,[]
1195,CARTESIAN_POINT,'NONE',26.50000000000000400,-11.75000000000001100,55.00000000000000000,,,,,[]
1196,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1197,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1198,CARTESIAN_POINT,'NONE',-25.00000000000000000,-27.75000000000000400,55.00000000000000000,,,,,[]
1199,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,0.0000000000000000000,,,,,[]
1200,CARTESIAN_POINT,'NONE',-25.00000000000000000,-27.75000000000000400,55.00000000000000000,,,,,[]
1201,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1202,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1203,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1204,DIRECTION,'NONE',0.0000000000000000000,-0.0000000000000000000,1.000000000000000000,,,,,[]
1205,CARTESIAN_POINT,'NONE',-24.99999999999999600,-1.181490479189830400,32.50000000000004300,,,,,[]
1206,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1207,CARTESIAN_POINT,'NONE',-25.00000000000000000,-11.75000000000000400,0.0000000000000000000,,,,,[]
1208,CARTESIAN_POINT,'NONE',-15.00000000000000000,-27.75000000000000400,55.00000000000000000,,,,,[]
1209,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1210,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1211,DIRECTION,'NONE',1.000000000000000000,-1.734723475976806800E-016,0.0000000000000000000,,,,,[]
1212,CARTESIAN_POINT,'NONE',25.00000000000000000,29.25000000000000000,0.0000000000000000000,,,,,[]
1213,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1214,DIRECTION,'NONE',-0.7071067811865507900,-0.7071067811865441300,0.0000000000000000000,,,,,[]
1215,DIRECTION,'NONE',-0.7071067811865441300,0.7071067811865507900,-0.0000000000000000000,,,,,[]
1216,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
1217,CARTESIAN_POINT,'NONE',26.50000000000000400,-24.75000000000000000,0.0000000000000000000,,,,,[]
1218,DIRECTION,'NONE',0.0000000000000000000,1.000000000000000000,0.0000000000000000000,,,,,[]
1219,DESIGN_CONTEXT,'detaileddesign',1150,'design',,,,,,['1150']
1220,PRODUCT_DEFINITION_SHAPE,'NONE','NONE',1589,,,,,,['1589']
1221,CARTESIAN_POINT,'NONE',25.00000000000000000,4.249999999999996400,55.00000000000000000,,,,,[]
1222,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1223,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1224,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,14.74999999999998400,,,,,[]
1225,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,17.49999999999997900,,,,,[]
1226,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1227,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,1.000000000000000000,,,,,[]
1228,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1229,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1230,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,55.00000000000000000,,,,,[]
1231,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1232,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1233,DIRECTION,'NONE',-0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
1234,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,40.24999999999997200,,,,,[]
1235,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,39.99999999999997200,,,,,[]
1236,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1237,DIRECTION,'NONE',1.049727191138618400E-016,0.5150380749100544900,-0.8571673007021121100,,,,,[]
1238,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,35.39999999999997700,,,,,[]
1239,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,37.49999999999997900,,,,,[]
1240,CARTESIAN_POINT,'NONE',25.00000000000000000,-11.75000000000000400,0.0000000000000000000,,,,,[]
1241,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1242,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1243,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,37.49999999999997900,,,,,[]
1244,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1245,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1246,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1247,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,37.49999999999997900,,,,,[]
1248,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1249,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,39.59999999999997300,,,,,[]
1250,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1251,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,34.74999999999998600,,,,,[]
1252,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,37.49999999999997900,,,,,[]
1253,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1254,CARTESIAN_POINT,'NONE',-17.42670364698958400,3.929999999999993500,0.9999999999999870100,,,,,[]
